,number_of_firms,average_unlevered_beta,average_levered_beta,average_correlation_with_the_market,total_unlevered_beta,total_levered_beta,capital_expenditures_us_millions,depreciation_amort_us_millions,cap_exdeprecn,acquisitions_us_millions,net_rd_us_millions,net_cap_exsales,net_cap_ex_ebit_1t,sales_invested_capital,roe,cost_of_equity,roe_coe,bv_of_equity,equity_eva_us_millions,roc,cost_of_capital,roc_wacc,bv_of_capital,eva_us_millions,ede,std_dev_in_stock,cost_of_debt,tax_rate,aftertax_cost_of_debt,dde,dividends_in_millions,buybacks_in_millions,equity_issuance_in_millions,net_equity_change_in_millions,net_equity_change_as_of_book_equity,debt_repaid_in_millions,debt_raised_in_millions,net_debt_change_in_millions,net_change_in_debt_as_of_total_debt,change_in_lease_debt_in_millions,goodwill_in_millions,change_in_goodwill_in_last_year,goodwill_as_of_total_assets,impairment_of_goodwill_in_ltm_in_millioins,impairment_as_of_goodwill,reinvestment_rate,expected_growth_in_ebit,retention_ratio,fundamental_growth_,cagr_in_net_income_last_5_years,cagr_in_revenues_last_5_years,expected_growth_in_revenues_next_2_years,expected_growth_in_eps_next_5_years,roe_unadjusted,roe_adjusted_for_rd,gross_margin,net_margin,pretax_prestock_compensation_operating_margin,pretax_unadjusted_operating_margin,aftertax_unadjusted_operating_margin,pretax_lease_adjusted_margin,aftertax_lease_adjusted_margin,pretax_lease_rd_adj_margin,aftertax_lease_rd_adj_margin,ebitdasales,ebitdasgasales,ebitdardsales,cogssales,rdsales,sga_sales,stockbased_compensationsales,lease_expensesales,evebitdard,evebitda,evebit,evebit_1t,evebitdard2,evebitda3,evebit4,evebit_1t5,_of_money_losing_firms_trailing,current_pe,trailing_pe,forward_pe,aggregate_mkt_cap_net_income_all_firms,aggregate_mkt_cap_trailing_net_income_only_money_making_firms,peg_ratio,pbv,ev_invested_capital,pricesales,evsales,total_taxable_income,total_taxes_paid_accrual,total_cash_taxes_paid,cash_taxesaccrual_taxes,average_across_only_moneymaking_companies,aggregate_tax_rate,average_across_only_moneymaking_companies2,aggregate_tax_rate3,de_ratio,unlevered_beta,cashfirm_value,hilo_risk,standard_deviation_of_equity,standard_deviation_in_operating_income_last_10_years,2019,20200,20210,20220,average_201923,dde,cost_of_capital,cost_of_capital_local_currency,acc_rec_sales,inventorysales,acc_pay_sales,noncash_wc_sales
Retail (General),15,1.2201002971574864,1.3632136186935628,0.47978164413460245,2.5430324650252523,2.84132091204205,31479.290000000005,19322.899999999998,1.6291183000481297,1822.2,0,0.012638682392051338,0.41624346288757097,5.511747523381161,0.18290105640630752,0.11977488895039763,0.06312616745590989,142331.6,8984.848415867584,0.17887258680308168,0.10670396701953999,0.0721686197835417,200665.2872447826,14481.736818923895,0.8335442162915475,0.3152808031931311,0.055,0.21259763765231698,0.04125,0.1664557837084525,10568.625,23046.742,63.147999999999996,-22983.593999999997,-0.16147920770932103,9686.266,27855.100000000002,18168.834000000003,0.17776897844767492,908.4000000000233,37770.100000000006,-755.2999999999956,0.07752386515686073,70,0.0018533178360660943,0.9847020872176538,0.1761362095710155,0.5940234552061646,0.10864751748733241,0.09201818181818182,0.04318153846153847,0.04627214285714286,0.038890000000000015,0.18290105640630752,0.1829010564063075,0.23246834314572556,0.023537264004403556,0.045844772283665965,0.04349013269604322,0.03424423322367864,0.041215232930581755,0.03245297177425009,0.041215232930581755,0.03245297177425009,0.06715840741602022,0.25290393524002,0.06715840741602022,0.7675316568542745,0,0.18574552782399975,0.0023546395876227516,0.00905538109561486,11.895592388704946,11.895592388704946,19.72897984645551,26.77984219507086,12.107709684319413,12.107709684319413,19.72897984645551,26.77984219507086,0.1333333333333333,14.938763178977636,18.550527865353317,15.97344648859606,22.1866951012226,29.367378188134197,7.551395779926507,5.447198664759489,3.8804759812519936,0.6974843863074724,0.8131344998544168,35470.9,9012.099999999999,11642.259999999998,1.2918476270791492,0.2540702378569475,0.2545901895497625,0.3282200338869326,0.33075353985317846,0.19969640536769256,1.1856378988434997,0.028245545382027257,0.34600452314885843,0.3152808031931311,0.11083736572099039,0.7514861871220232,0.9457267947342817,0.81,1.0383563104796276,0.9531339178986837,0.1664557837084525,0.10670396701953999,0.10670396701953999,0.010338146884621242,0.12093726639134827,0.1004920903523673,0.02616537964536512
Retail (Grocery and Food),13,0.4731749077028324,0.6675697330631398,0.27612394788622036,1.713632270308582,2.417645184974027,5634.719,5306.9000000000015,1.0617722210706813,280.09999999999997,-0.3599999999996726,0.0023337952710874967,0.1030446597193992,5.234475855272969,0.2797516700679757,0.07845364214395051,0.20129802792402518,18278.747,3679.4757240221916,0.12766332763145424,0.06368648930032259,0.06397683833113166,49733.898330575874,3181.8175730721914,0.6030723877385448,0.28264661461127033,0.055,0.16454371176768529,0.04125,0.39692761226145523,1013.2529999999999,1867.2130000000002,294.99,-1572.2230000000002,-0.08601371855521608,1932.0780000000002,338.525,-1593.5530000000003,-0.06562730907989003,277.99999999999636,6088.399999999999,159.19999999999982,0.06319435398449617,0,0,0.4241060659995174,0.05414279165418354,0.8018478501068738,0.22431827520781378,0.17587142857142857,0.049611111111111106,0.060283333333333335,0.11055999999999999,0.2797516700679757,0.2796053180213493,0.24706749168337264,0.01964234824380618,0.034846537036000616,0.033229364367785945,0.02776168141502958,0.029194016637383385,0.024390324778460763,0.029192633781895124,0.024388941922972505,0.05041818126154757,0.24434703081144152,0.050428552677709515,0.7529325083166274,1.037141616194682e-05,0.19392884954989395,0.0016171726682146707,0.009159189675877498,5.89380031378633,5.89476304542662,12.820375172626665,16.525603160749142,7.430705816037179,7.432234370627344,12.835497914896678,16.545096540162103,0.3076923076923077,17.747306078853953,16.752102075844263,14.965068001808833,14.624363562079989,11.898787901961532,1.0762290070515135,2.7461328553855116,1.8807506148151218,0.23924597269267586,0.37471973967659333,6743.1,1503.52,1317.7320000000002,0.8764313078642121,0.22297163025907965,0.22691941425663018,0.1954193175245807,0.1988696233536721,0.6581757353373286,0.44694397400442637,0.05543602010882578,0.44427105868248346,0.28264661461127033,0.2850256744980758,0.2812326219094314,0.3451030636472698,0.15,0.21200696239163366,0.2923035111302334,0.39692761226145523,0.06368648930032259,0.06368648930032261,0.011526941731732255,0.059119004279515185,0.05287163962755245,-0.0058215488757404205
Retail (Online),63,1.355989844350516,1.4871300694613425,0.2966952421688861,4.570312063105662,5.012315191137552,67716.66999999998,40241.843999999975,1.6827427192451725,8536.142,11753.055399999988,0.08251654433099144,4.509619129418942,1.3427580150233107,0.02542424244032552,0.12713552612600376,-0.10171128368567825,145079.95699999997,-14756.268663533,0.050939512756182574,0.11377561258746482,-0.06283609983128224,431084.21139452374,-27087.650542875872,0.8391060530131923,0.5941038876075868,0.058800000000000005,0.04094171985804849,0.0441,0.16089394698680773,513.4,13400.937999999995,1155.0959999999995,-12245.841999999995,-0.08440753811362102,40789.056000000004,51976.953000000016,11187.897000000012,0.08981811928326965,20734.788000000044,32916.91200000001,2735.8640000000087,0.06641627761932184,4199.8150000000005,0.1275883655186124,7.0941697703296684,0.3613735515102329,0.8608124389326098,0.021885504143070576,-0.2217833333333333,0.2071252173913043,0.07055700000000001,0.11249363636363635,0.02542424244032552,0.04575106249498058,0.42784033833908824,0.006372290541985413,0.058451496020207806,0.023028824906177303,0.02208598520820854,0.018384748161339396,0.017632044952457064,0.03868918333877249,0.03793648012989016,0.11135160630595808,0.39333747297923094,0.23187147444678236,0.5721596616609117,0.12051986814082429,0.28198586667327286,0.0354226711140305,0.016706238792921973,7.771112690413281,16.070943107400783,98.64073830484081,99.1089400230511,8.048534658398435,16.759754621330675,101.50944587336211,101.99126401249246,0.7619047619047619,13.392601327208514,205.21167470141248,100.7759710033077,20.505680998373805,76.21703843996899,6.775231106726514,6.1619844288535095,2.409661419507639,1.6332089159148118,1.866225598378875,10270.757000000003,45.227999999999994,5817.395,128.62375077385693,0.00440357025290346,,0.5664037227246247,,0.19174447188057428,1.3001566778011107,0.04117520996342569,0.7024869327703446,0.5941038876075868,0.77434468390971,1.34449825920508,1.1594182467938388,1.14,1.0650034437346438,1.2129819588168158,0.1608939469868077,0.11377561258746482,0.11377561258746471,0.053353615905196064,0.07289370680879324,0.12609571479100903,-0.00428482546646858
Retail (Special Lines),78,1.187876333197214,1.4752073825450458,0.36569663231282434,3.2482561452222516,4.033964910245942,11540.349000000004,7939.361,1.4535614390125355,3655.4629999999993,19.05260000000635,0.016007996870033885,0.36404944318687843,3.2211003615831286,0.2416499492873876,0.12642731852317574,0.11522263076421185,72617.04400000004,8367.126848000531,0.1571584353124657,0.10245890661070772,0.05469952870175798,141098.31019876178,7718.011068486721,0.7186057001084567,0.3858590522578964,0.055,0.15019349979060045,0.04125,0.28139429989154335,5685.908000000002,16946.708999999995,525.4350000000001,-16421.273999999994,-0.22613525827352576,21154.641999999996,25901.751000000004,4747.109000000008,0.09550486409770734,7061.25,33311.535,10091.260000000002,0.11489164620119152,362,0.01086710654432466,0.8898670773460154,0.13985011751177667,0.675977958622411,0.1633500394204974,0.15264542857142857,0.13322980769230772,0.020290370370370372,0.08169666666666668,0.2416499492873876,0.2382112775460168,0.2990403580818698,0.03860994698918871,0.05896978985879125,0.05426945441732903,0.04611853512666392,0.057364086811475846,0.04874837385096846,0.05740600747813129,0.04879029451762391,0.08747715233896683,0.3276624200966362,0.08833798411746102,0.7009596419181302,0.0008608317784941949,0.24018526775766938,0.004700335441462224,0.050296463202776524,8.33655513018114,8.399902375045642,16.588661331446687,21.64087445739234,10.951744357912967,11.059516608393924,16.86516900944141,22.00159482092435,0.3717948717948718,12.29045309333418,19.96836293696793,22.31135641707849,14.582607402369254,15.949104066700862,1.9522343710515557,4.418236641665773,2.876133577150769,0.7242175985663181,0.9674550191478091,24931.457000000002,5129.405000000002,5660.914000000002,1.1036200105080414,0.20574028224664132,0.21637183222086143,0.22705909245496567,0.25190597734662923,0.39158372922601853,1.1403117398631728,0.040041704683196455,0.5087813282201621,0.3858590522578964,0.22316138846103836,0.8000650410909912,0.6903463796794427,1.03,1.2289647113509314,0.9874504930637158,0.2813942998915433,0.10245890661070772,0.10245890661070778,0.02402836875712469,0.14095488513282764,0.09389793019332196,0.0780756893625751
Rubber& Tires,3,0.267665547396446,0.8380149796297053,0.24044107918185295,1.113227191905932,3.485323649690862,1086.627,953.1350000000001,1.140055710890902,0,42.4036000000001,0.00856348039454338,0.1467192199053751,1.5914803168514429,0.1980977052337177,0.0885780897900045,0.10951961544371319,4362.1,477.73551452702134,0.09617454430217655,0.05224799089507148,0.043926553407105065,12906.348751228275,566.9314177115526,0.23237766290314577,0.39785998397496214,0.055,0,0.04125,0.7676223370968542,0,0,1.46,1.46,0.0003347011760390637,11218.748,11866.840999999999,648.0929999999989,0.07490560127968475,170.3099999999995,1000.03,-25.3900000000001,0.04265753595282559,0,0,1.0500968085452227,0.10099258203500673,1,0.1980977052337177,0.31925000000000003,0.12423333333333333,0.10800000000000001,0.020099999999999996,0.1980977052337177,0.1555141869193086,0.1996212305625067,0.04206979484133553,0.05709014517872269,0.055477892133474836,0.055477892133474836,0.05836645260291256,0.05836645260291256,0.06043087261829703,0.06043087261829703,0.09170076240737675,0.23565505691278565,0.11585378915492545,0.8003787694374933,0.024153026747548705,0.1439542945054089,0.0016122530452478553,0.014981743118372751,3.9719739667299274,4.811274774025906,9.42230539891849,9.42230539891849,4.746901637724833,5.997186141517875,9.42230539891849,9.42230539891849,0,7.584441231191893,7.086078039072091,6.383647798742138,3.793380709391857,3.374060607182782,1.6786371180013842,0.5493720735234542,0.7980426604604639,0.1419460375264116,0.5499465414761432,692.1220000000001,0,201,,0,,0.29041122807828673,0.29041122807828673,3.303339604619385,0.24098169552288884,0.09969102162421777,0.4502618640265363,0.39785998397496214,0.5067199861505031,0.23902988074589715,0.45318132931651134,0.54,0.5892129358333806,0.417817938658447,0.7676223370968542,0.05224799089507148,0.05224799089507148,0.17116420482760636,0.23696721550909924,0.2381477785026436,0.1333243103767247
Semiconductor,68,1.534267220206094,1.607746258634069,0.472635517119023,3.2461953548440627,3.401661958107124,53900.06099999999,37648.83300000001,1.4316529014325614,6594.527999999999,7322.090599999996,0.09421140516616199,0.41383445257470675,0.722010058861165,0.22766391058991867,0.1343001277628637,0.09336378282705496,319778.34700000007,29855.71614210263,0.1851707902340006,0.12487881611852436,0.06029197411547624,443504.041349615,26739.734181160093,0.8987501482174278,0.38404265117692143,0.055,0.08181926880368372,0.04125,0.10124985178257215,23911.23,43156.514,4797.985999999996,-38358.528000000006,-0.1199534876574992,28297.589,33046.43400000001,4748.845000000008,0.02947233897813769,4155.786000000009,172596.41,29173.796000000002,0.2556816041386273,434.8,0.0025191717487055496,0.685618469941525,0.12695651387809856,0.6715580119658544,0.1528895231921378,0.2611060869565217,0.08879891304347824,0.16620333333333334,0.1615536363636364,0.22766391058991867,0.16462561427309544,0.5422824532186297,0.22735390342980188,0.29741016095969874,0.2543854003508068,0.2335717728997714,0.2544155450968899,0.23359945122477174,0.2772817593589296,0.2564656654868115,0.4185565945494283,0.5017261389127062,0.6027064887051806,0.45771754678137033,0.18414989415575242,0.08316954436327795,0.043024760608891946,0.006693347146662645,8.587256587031769,12.655041430895425,19.336945230156992,21.609995340022742,8.255756949450976,11.887993995085385,19.557760437602354,21.85676728601029,0.5,70.39334342404305,29.657290214296978,28.00177776135712,17.020320844339206,19.36318331124865,1.1985606605390562,3.793246267198556,3.210159458396174,4.628195306619881,4.975798282606991,81555.44000000002,8329.073999999999,13839.779000000002,1.6616227686295024,0.1021277550583995,0.09855179001590034,0.16969780311405344,0.1714257158212446,0.11265628382191657,1.482487600703569,0.033748762158634794,0.4893379233506794,0.38404265117692143,0.38437761380903246,1.2637967280679967,1.236890276724555,0.96,1.135821074309048,1.2261550598615387,0.10124985178257218,0.12487881611852436,0.12487881611852436,0.1294623312340386,0.16301417869807777,0.08361467115753726,0.2033162539524809
Semiconductor Equip,30,1.6892473610771204,1.757142721715889,0.4937330211082563,3.4213781312122014,3.558892451170724,3670.002,2352.823000000001,1.559829192421189,10462.069999999998,672.122800000001,0.15241894968668626,0.6436668372107656,1.5108753291051042,0.4651593371329801,0.1431742776699238,0.3219850594630563,39108.9,12592.481492034722,0.3816616626750827,0.13242736181428552,0.2492343008607972,54069.158074337116,13475.88881078934,0.8945598035981026,0.4156872302967652,0.055,0.10936898430604083,0.04125,0.10544019640189742,2591.8,14511.780000000006,1062.3560000000002,-13449.424000000006,-0.34389676007251563,3321.89,15337.787,12015.897,0.37968904666707837,748.9780000000028,17880.8,6963.199999999999,0.16976666862250386,0,0,1.0589803717525832,0.4041722094233681,0.8575297646696025,0.3988879769055127,0.22156842105263164,0.1569692307692308,0.11841954545454546,0.17283571428571434,0.4651593371329801,0.3116797438652428,0.4464902866515653,0.22268917535951646,0.28958915646776945,0.27299636853201725,0.2431390329864329,0.27439206755135137,0.24438208582162552,0.2826196149157691,0.25260963318604324,0.29311626875646696,0.3710920674652645,0.38444477329579274,0.5535097133484347,0.0913285045393258,0.07797579870879753,0.016592787935752192,0.00868516024205478,9.1028449605299,11.777235010380455,13.34229484427565,15.46052563919647,9.530966469282868,12.50060346059319,13.353630359184955,15.473660787305118,0.16666666666666663,24.9987835108131,20.068843491664495,20.03637094111142,15.40248416337602,15.305914380915587,0.8855759033467708,6.397780511346916,4.502605963582039,3.429694993584238,3.6641302435732546,21173.363000000005,2859.206,3629.544,1.269423749110767,0.13503787754453553,0.13542707440629154,0.17142028878454496,0.17163299234605098,0.11786824757584162,1.6144255857412013,0.04429296564844726,0.4351337345019169,0.4156872302967652,0.6849290918256756,1.3908894934763405,1.2534843105487556,1.07,1.3414180698068143,1.3490078469818063,0.10544019640189739,0.13242736181428552,0.1324273618142855,0.224998294503569,0.21869448835578356,0.07486875328192538,0.3428701992540078
Shipbuilding & Marine,8,0.7803339556376949,0.9437386318475969,0.29603839198306237,2.6359214776519297,3.187892710556245,497.93,488.94999999999993,1.0183658860824216,5.55,0,0.0015116725465492238,0.006791714467237827,1.1661301455364754,0.352900093688783,0.09485807473174726,0.2580420189570357,5870.499999999999,1514.835672287278,0.2879125341055872,0.07981180691100771,0.2081007271945795,8242.536252742253,1715.2777881233471,0.719328330740649,0.4116087861322939,0.055,0.06232205247471385,0.04125,0.28067166925935105,256.3,428.82800000000003,55.79,-373.038,-0.06354450217187635,1108.656,678.7,-429.9559999999999,-0.17443849399545597,277.85000000000014,766.5,0,0.05815100294358633,-0.048,-6.262230919765167e-05,0.00598353316552729,0.001722734196591788,0.8762851764251581,0.30924112085853006,0.5138999999999999,0.15536666666666668,-0.023280000000000002,0.12,0.352900093688783,0.352900093688783,0.3611706150832253,0.21553558256613964,0.26012732173864195,0.25504298331125996,0.23914818112202807,0.2633054493508078,0.24689571331948865,0.2633054493508078,0.24689571331948865,0.2307771536652077,0.29672477884116205,0.2307771536652077,0.6388293849167748,0,0.06594762517595432,0.005084338427381977,0.023421561048994635,3.281536209212122,3.281536209212122,4.063874880059042,4.8075285162140595,4.648084146038345,4.648084146038345,4.073867942588466,4.819350221973322,0.375,3.353436652234499,10.015502901810539,8.322497691834789,7.156384515383503,3.7639819957862475,0.3136651663155206,1.0608776649134781,1.13438051529964,0.8247077831889112,1.072671629219107,2490.4999999999995,387.402,293.35999999999996,0.7572495753764822,0.15555189720939572,0.15660831952136478,0.11779160811082112,0.11859158345797795,0.3901857569968924,0.7300865901959359,0.0643921299063508,0.4893232382847557,0.4116087861322939,0.8299863036102109,0.7785073448794292,1.5713945020074378,0.74,0.8023174759642652,0.9345106556977655,0.28067166925935105,0.07981180691100771,0.07981180691100764,0.060817093864149234,0.05016193519055085,0.031069916675943398,0.09395861575323011
Shoe,13,1.2886673829152329,1.3276925338648697,0.3706313904950371,3.4769515371971402,3.5822452385685017,582.66,1097.9,0.5307040714090536,2051.94,6.899999999999636,0.022399777105094363,0.2038452215209081,2.9142709053503486,0.3628330262085087,0.11766493651157327,0.24516808969693543,21218.3,5202.0500776164845,0.3342396344576759,0.11134640097735939,0.22289323348031653,23646.188785498507,5270.575477885761,0.9173128209920463,0.39374185918980237,0.055,0.1069836773191477,0.04125,0.08268717900795376,2072.046,1250.6519999999998,260.89300000000003,-989.7589999999998,-0.04664647968970181,1273.2,3810.839,2537.639,0.17870445486683287,526.619999999999,1847.3000000000002,723.4700000000003,0.03137376784125108,0,0,0.48818130917890407,0.16316954232902656,0.7308576772701885,0.26517930277166407,0.2801714285714286,0.11900000000000001,0.1209,0.08306666666666666,0.3628330262085087,0.35960022848353396,0.45354469652336193,0.11171881575472274,0.14071735590918197,0.12855202477384006,0.11479905643671245,0.1283185110576813,0.11459052487661284,0.12841863962857086,0.11469065344750241,0.14624337917964228,0.46938875135318686,0.1472823944949602,0.5464553034766381,0.00103901531531793,0.32314537217354455,0.012165331135341904,0.022286152944215327,20.09726833645004,20.228666883751565,25.052228696194703,29.254489084829757,21.860897372573064,22.016212487035755,25.091666699544426,29.30054241814845,0.3846153846153846,14.355462892148733,13.494158283376812,14.996078107376396,25.68913212152808,27.03137844225236,3.2541787851828685,9.044190384706098,6.7945134223110095,3.060486073421814,3.219725310841145,8846.1,1256.65,493.2,0.3924720487009111,0.14205695165101007,0.11463887874360847,0.0557533828466782,0.056291088385682975,0.09014065552744598,1.2436171828026032,0.03495874941035351,0.5084634578495381,0.39374185918980237,0.2827079019714945,0.7412820035926789,0.8336099690951179,0.98,1.1884916532310223,1.0064102017668104,0.08268717900795375,0.11134640097735939,0.11134640097735948,0.11876003099632283,0.20450027136293852,0.07182498106263985,0.24978584094939296
Software (Entertainment),91,1.3578802103729628,1.363575730964357,0.24111605390817842,5.6316457919889045,5.655267282549476,58932.856999999996,25570.157000000007,2.3047514725857954,13587.238999999998,14569.48019999999,0.14039023756413552,0.6527267488491701,0.7813974373898928,0.22766341753018665,0.11979639841928282,0.10786701911090384,402472.1669999999,43413.472929395866,0.21872362118463728,0.11632763909909853,0.10239598208553875,560793.9699210331,57423.04929771227,0.9541753717135814,0.5870954387158441,0.058800000000000005,0.0381657195507904,0.0441,0.04582462828641865,60.03,106134.35899999998,2530.6659999999997,-103603.69299999998,-0.25741828005711515,54494.10300000001,65800.933,11306.829999999994,0.24631302610525976,5450.789999999979,70581.364,11902.463999999978,0.11660041361950103,238.98999999999998,0.0033860212732641434,0.6717978389947261,0.14693805604894042,0.9993448522702986,0.22751426435905567,0.019499999999999993,0.3037975862068965,0.1968928947368421,0.23587333333333332,0.22766341753018665,0.1741542208390193,0.6322678218445941,0.20909988079473793,0.33550141767523534,0.2591428002892296,0.24925242884978435,0.2564528722464208,0.24666516384626921,0.2897011182972217,0.27991340989707014,0.33686357868167,0.5338210087124217,0.5105995892483349,0.36773217815540593,0.17373601056666502,0.1969574300307517,0.07635861738600577,0.013037634105862788,6.992982202750961,10.654085080406665,13.78633819467794,16.438076494235496,7.035430757175412,10.663925345854961,14.007595326704333,16.70189141084251,0.7692307692307692,52.319630049788294,105.43298269537888,21.293093333592246,13.4176213804324,15.643779787875719,0.6632279947376721,3.7956325817017307,2.759393298058618,3.5363015030767566,3.5922880547988676,115204.89800000002,18337.012000000002,19016.346,1.0370471481395114,0.15916868395647554,0.16340874370490957,0.16506542977018215,0.1734588869691637,0.04802537315978222,1.3161686143310263,0.03071817066284499,0.6871552157284953,0.5870954387158441,0.6913671007358034,1.2697947323690497,1.2858744552797758,0.96,1.2075498828617475,1.2162198561767072,0.045824628286418645,0.11632763909909853,0.1163276390990986,0.11569864961047932,0.0072697772740568664,0.028721678840465927,0.06682436208311335
Software (Internet),33,1.416511407810549,1.5513058877107246,0.33265687643446173,4.258175640297105,4.663381392677612,1759.1959999999997,2176.567,0.8082434402432821,2378.8609999999994,1034.6481999999996,0.11033018097918079,,0.6650697398715891,-0.15730842666696312,0.13094756973001703,-0.2882559963969802,32921.949,-9489.949212325566,-0.010250823148619595,0.11791516039134364,-0.12816598353996322,40831.96899808322,-5233.269466512623,0.8499392743033889,0.5524383754678915,0.058800000000000005,0.02365026388789812,0.0441,0.15006072569661108,0.336,4187.502,788.8780000000003,-3398.6240000000003,-0.10323277033203594,451.6830000000001,2080.9929999999995,1629.3099999999995,0.06784154414451286,282.6299999999992,22584.46,602.0999999999985,0.32894836211623857,481.70000000000005,0.021328825218756616,,,1,-0.15730842666696312,0.25666666666666665,0.25943,0.21680949999999996,0.9645,-0.15730842666696312,-0.08785303368789546,0.589168027655805,-0.19070848409899105,0.11303774138170834,-0.05853173284373935,-0.05714744191616896,-0.05480943204532238,-0.053513174513904686,-0.01670941277525544,-0.015413155243837752,0.04393148104770687,0.47239679825978004,0.23594096164078301,0.410831972344195,0.19200948059307615,0.42846531721207315,0.1715694742254477,0.029359804776141137,6.999182601173822,14.835872625839691,,,26.83981943641863,144.14749189121954,,,0.9090909090909091,29.16657893210459,28.69825303664946,466.54653971222393,,27.800131139723415,0.28823360435172024,5.209346954450719,4.051597309072743,5.565439405581955,6.33261280809359,2065.3,394.6,527.7610000000001,1.3374581855043084,0.19106183121096207,,0.25553721009054375,,0.17655464364745466,1.36990815333003,0.03290002058829303,0.6605497248979673,0.5524383754678915,0.9109004246955699,1.3051434552841432,1.5032034061311,0.75,0.9750638036621639,1.1899844145775913,0.1500607256966111,0.11791516039134364,0.11791516039134375,0.13589208497374092,6.5546950452065895e-06,0.040258531902234725,0.11330412713427597
Software (System & Application),390,1.4129709426977197,1.4697712402478267,0.3096282829942745,4.563442748296504,4.746889483203332,39873.176000000065,29915.257000000052,1.332870916001156,82920.87899999999,11072.45999999989,0.21305367709810255,1.2289127548322683,0.959207166594295,0.19683264162210642,0.1261044116707209,0.07072822995138553,362068.7219999999,25608.479827820272,0.2247072128366467,0.11908240552609259,0.10562480731055413,508660.8357320232,53727.20276062037,0.9143703856711471,0.5211121018357716,0.058800000000000005,0.03395114353447462,0.0441,0.08562961432885291,24238.726000000002,57549.91199999998,17309.298000000003,-40240.61399999998,-0.11114081817871026,48503.83099999999,70830.03399999997,22326.20299999998,0.07586847013005009,2362.4239999999627,339837.6799999998,66473.08599999966,0.32336806305363247,3771.0699999999997,0.011096680038540759,1.3763945807748532,0.30928579000938206,0.6598882317710754,0.12988754383484158,0.22168918918918926,0.201011923076923,0.22491209999999992,0.2045827586206897,0.19683264162210642,0.13626268196038419,0.7091785665987246,0.14606542098500536,0.30359087594394424,0.21806980176649746,0.2106660826261887,0.21900536627126554,0.21156988364616963,0.241698966742379,0.23426348411728307,0.28789467903067034,0.5929642013343831,0.4629535774117091,0.2908214334012754,0.1750588983810388,0.30506952230371265,0.08552107417744675,0.015230968737156396,13.889382249927245,21.32786903325158,31.832828872759528,40.212586555046634,16.389440744061634,26.355298575810885,34.64549911915139,43.76567152232784,0.8256410256410256,446.0302109923403,103.73573705984646,56.50942995645082,43.19292331933067,30.381854333902385,1.4850642614626388,8.387814032453386,6.824143222091829,7.1381717025391245,7.587550224240557,117515.37899999997,20894.612000000005,23839.87899999998,1.1409582049190468,0.17780321331389323,0.23300574856694112,0.20286603509145798,0.26450412220782643,0.09364871792736469,1.3733143912116959,0.02806607714827414,0.6164066436646158,0.5211121018357716,0.3224015937291314,1.1619596463607587,1.149160826869191,0.89,1.122454939608095,1.1473092711071529,0.08562961432885285,0.11908240552609259,0.11908240552609262,0.15925435591477058,0.012646743965677082,0.05960253592827018,0.1302699211493067
Steel,28,1.2125474928571525,1.3424843767995962,0.33239549222498177,3.647905947041063,4.038816434643271,7058.119999999999,4282.368999999999,1.6481811819579306,6156.18,1.7380000000048312,0.0512979629176749,0.32417585734089815,2.8748481776829053,0.537480679412654,0.11854357198189602,0.41893710743075796,47617.600000000006,19948.779606794862,0.4863153885196634,0.10135615526221226,0.3849592332574511,60577.98507480312,23320.054686677526,0.7776345913511479,0.3829895701117335,0.055,0.14954162997616205,0.04125,0.22236540864885215,1342.77,8353.079,57.75099999999999,-8295.328,-0.1742071838983905,16865.631,15515.900000000001,-1349.7309999999998,-0.04969847266407447,926.5679999999988,10074.890000000001,1699.710000000001,0.07835856649312228,0,0,0.4870278990667957,0.23684916195458416,0.9475348076116082,0.5092816521622255,0.56846875,0.1520936,0.042701052631578945,0.2,0.537480679412654,0.535945210933976,0.26233690229328316,0.14696050031090566,0.2015245660254912,0.19837279405275304,0.16870780308717886,0.1988952521272267,0.16915213192960152,0.19890523188577286,0.16916211168814765,0.18742819153166385,0.24187696175036472,0.18769893124135853,0.7376630977067169,0.00027073970969468083,0.054448770218700863,0.003151771972738148,0.0034692006448830397,2.956954413737694,2.9604690976503054,3.3903648016728862,4.261391109887857,3.6032580853176284,3.6084629856050494,3.400421500098345,4.2740314975074805,0.2142857142857143,6.423793406769686,12.795287192941224,11.247708888204109,4.6501202079506845,3.840724616048355,0.19203623080241775,1.5077570630625767,1.5913693941950622,0.5769081077269573,0.6763276916009028,33060.03,6819.1100000000015,4812.106999999999,0.7056796268134695,0.2062644831235786,0.2065709157064594,0.1455566434755201,0.14586058559964885,0.2859510252270157,1.1054137339148622,0.08835427855270939,0.39412504778160207,0.3829895701117335,1.0458573404445946,1.2948714024708063,1.2855689138232198,0.78,0.9825569980735249,1.1111089614449408,0.22236540864885213,0.10135615526221226,0.1013561552622122,0.106119343327294,0.1560119345968657,0.06558188567020941,0.1944023890324635
