,number_of_firms,average_unlevered_beta,average_levered_beta,average_correlation_with_the_market,total_unlevered_beta,total_levered_beta,capital_expenditures_us_millions,depreciation_amort_us_millions,cap_exdeprecn,acquisitions_us_millions,net_rd_us_millions,net_cap_exsales,net_cap_ex_ebit_1t,sales_invested_capital,roe,cost_of_equity,roe_coe,bv_of_equity,equity_eva,roc,cost_of_capital,roc_wacc,bv_of_capital,eva,ede,std_dev_in_stock,cost_of_debt,tax_rate,aftertax_cost_of_debt,dde,dividends_in_millions,buybacks_in_millions,equity_issuance_in_millions,net_equity_change_in_millions,net_equity_change_as_of_book_equity,debt_repaid_in_millions,debt_raised_in_millions,net_debt_change_in_millions,net_change_in_debt_as_of_total_debt,change_in_lease_debt_in_millions,goodwill_in_millions,change_in_goodwill_in_last_year,goodwill_as_of_total_assets,impairment_of_goodwill_in_ltm_in_millioins,impairment_as_of_goodwill,reinvestment_rate,expected_growth_in_ebit,retention_ratio,fundamental_growth_,cagr_in_net_income_last_5_years,cagr_in_revenues_last_5_years,expected_growth_in_revenues_next_2_years,expected_growth_in_eps_next_5_years,roe_unadjusted,roe_adjusted_for_rd,gross_margin,net_margin,pretax_prestock_compensation_operating_margin,pretax_unadjusted_operating_margin,aftertax_unadjusted_operating_margin,pretax_lease_adjusted_margin,aftertax_lease_adjusted_margin,pretax_lease_rd_adj_margin,aftertax_lease_rd_adj_margin,ebitdasales,ebitdasgasales,ebitdardsales,cogssales,rdsales,sga_sales,stockbased_compensationsales,lease_expensesales,evebitdard,evebitda,evebit,evebit_1t,evebitdard,evebitda,evebit,evebit_1t,_of_money_losing_firms_trailing,current_pe,trailing_pe,forward_pe,aggregate_mkt_cap_net_income_all_firms,aggregate_mkt_cap_trailing_net_income_only_money_making_firms,peg_ratio,pbv,ev_invested_capital,pricesales,evsales,total_taxable_income,total_taxes_paid_accrual,total_cash_taxes_paid,cash_taxesaccrual_taxes,average_across_all_companies,average_across_only_moneymaking_companies,aggregate_tax_rate,average_across_only_moneymaking_companies,aggregate_tax_rate,de_ratio,unlevered_beta,cashfirm_value,hilo_risk,standard_deviation_of_equity,standard_deviation_in_operating_income_last_10_years,2019,20200,20210,20220,average_201721,dde,cost_of_capital,cost_of_capital_euros,acc_rec_sales,inventorysales,acc_pay_sales,noncash_wc_sales
Broadcasting,25,0.8005285058203548,0.9067782266311935,0.3008623107374485,2.6607802880266602,3.013930938735977,1261.2440000000004,2575.1910000000003,0.4897671667849104,440.507,-16.85319999999865,-0.023889605191943386,-0.2773428233609879,1.5046001848479054,0.7068935430274658,0.10635497788402391,0.6005385651434418,40067.756,24062.23269675753,0.15047965849609246,0.09011991677532925,0.06035974172076321,24768.686309690427,1495.0315084155177,0.7150158147328209,0.2528951954490073,0.0657,0.12870814396396385,0.04938669,0.2849841852671791,1922.5444999999997,891.48,29.724,-861.756,-0.021507468499109356,3479.0699999999993,1663.279,-1815.7909999999993,-0.14814094753403817,-164.7680000000014,18131.657,-8365.762999999995,0.2532421212409395,36.73,0.0020257387397081246,-0.3137499932306429,-0.047212991834498466,0.9321222612716629,0.6589112078050989,0.15788625,0.018038421052631582,0.033431538461538464,-0.014647142857142859,0.7068935430274658,0.7000859598425839,0.4139738218588738,0.7600198781924047,0.11974257633502265,0.11824202504255106,0.10005303580934637,0.11872921512164561,0.1004652821863182,0.11827698624443883,0.10001305330911142,0.18294575598713816,0.355546828733326,0.18599671505357152,0.5860261781411262,0.0030509590664333586,0.1726010727461878,0.0015005512924715907,0.00926522869983795,6.136788610344748,6.252453580487676,8.524493301384986,11.749898919651375,5.459158609002053,5.550200182299897,8.552112192357036,11.78796794800544,0.28,10.758754852847533,10.548196723559592,12.146644973942752,0.9681690456770495,1.0920716924803355,,0.8033624642660987,1.367434237677471,0.8329786403348597,1.0153855682308068,3572.76,1100.5730000000003,1167.4869999999996,1.060799238215002,0.1538284651895901,0.30804560060009634,0.3097270790366196,0.32677453845206494,0.32889653771619015,0.3985704643101759,0.6977334920712618,0.1284089360987241,0.29515172140271323,0.2528951954490073,0.18673861985634457,0.8180619203518824,1.03,0.75,0.82,0.8437180852344476,0.28498418526717906,0.09011991677532924,0.0793798190731092,0.2872846652142634,0.04950869362333455,0.3395318159753798,0.034662222337904065
Brokerage & Investment Banking,74,0.6959319603512203,0.8628474648745388,0.2450930387288671,2.839460328863487,3.520489481666019,132.14600000000004,423.456,0.31206548023879704,-10.84600000000001,-11.813400000000001,-0.010690297204585954,-1.295731731233951,1.0324183797164626,0.2069243865199811,0.10308213613315313,0.10384225038682797,13411.643000000002,1392.6951905047488,0.00863834041530443,0.0774877370050775,-0.06884939658977307,28447.350005591623,-1958.5828824630607,0.523341345100159,0.31836481442085157,0.0657,0.08151204428666693,0.04938669,0.4766586548998411,1392.2227999999996,132.66799999999998,167.989,35.321000000000026,0.002633607232163876,6241.402000000001,7061.437,820.034999999999,0.02647673156245565,3.3979999999999997,2795.374,511.721,0.024753465884945522,0.223,7.977465627139697e-05,-15.35414455165589,-0.13263432742299539,0.4983335231097191,0.10311735855181946,0.37819743589743604,0.15963090909090913,0.05771761904761904,-0.101,0.2069243865199811,0.1889120907083446,0.3581542077212101,0.09449223408707384,0.014925143431634515,0.010389802478191112,0.008631727464873977,0.010555425937623788,0.00876932551513656,0.010153193245531322,0.008367092823044096,0.012005454489676336,0.2239893424373604,0.025371943685788757,0.6418457922787899,0.01336648919611242,0.21198388794768405,0.004535340953443405,0.003198276637854415,17.974361676092762,39.69812031401791,41.59393796581334,53.21463867194411,64.20506996933172,135.68894213916002,154.32891379565964,197.44601703785915,0.2432432432432432,27.150913624766222,32.60482632693138,24.317544537901945,11.242785271272739,11.936823300998567,,2.393371083013417,1.36460471974323,1.158376900823903,1.6290074196040112,3475.468,703.0210000000001,450.062,0.6401828679370886,0.16921159155888213,0.20228095899602588,0.201753331943038,0.12949680445914047,0.12999704802931403,0.9107987728518114,0.5121828138283939,0.26403320581812706,0.35426346708423034,0.31836481442085157,0.9341530276150404,1.6916382035632855,0.95,0.73,0.9,0.9935140327829011,0.47665865489984105,0.0774877370050775,0.06687209427596352,0.3038199711967153,0.0071754547828369415,0.9142347246726515,-1.2391013459612799
Building Materials,87,1.0371856315464538,1.1399466252895185,0.3364003831491018,3.083188020885056,3.3886603059671994,5265.017000000001,4522.610000000002,1.1641545479269708,5204.0999999999985,-83.19840000001204,0.03701131818880183,0.4020240754585868,2.3998457802927673,0.1518312055544693,0.12372602358406913,0.02810518197040017,80345.67699999998,2258.1298726199952,0.22863383485945304,0.11051691041976903,0.11811692443968401,66012.30016566892,7797.169870758055,0.822313269066878,0.2906397201423098,0.0657,0.16940221568615837,0.04938669,0.17768673093312198,4473.8632000000025,5049.021000000003,393.991,-4655.030000000003,-0.05793752910937579,6873.04,10677.491,3804.451,0.07853484480813167,32.71599999999853,50158.15899999999,-208.14600000000792,0.26510272341207763,373.04499999999996,0.007437374246530859,0.6590911241546689,0.15069053123730983,0.633259269770155,0.09614851835774553,0.2103716666666666,0.0992445588235294,0.1329588888888889,0.1115455,0.1518312055544693,0.1393233922538344,0.32815319139695925,0.07700436701730981,0.11389094286089062,0.11162758284436737,0.09477080839609393,0.11283441508382891,0.09579539805411508,0.11230923678173516,0.09527021975202134,0.14224423608885117,0.33615098383821046,0.15581200502413392,0.6718468086030407,0.013567768935282762,0.1939067477493593,0.002263360016523233,0.005497832524740978,10.578596567684418,11.574923778442413,14.777843400199624,18.11215602547992,10.81393903959725,11.845411598371731,14.93286886555488,18.302159758798616,0.25287356321839083,23.150973851189363,18.18631328358476,14.757629191347236,19.035958579906428,18.63273169904874,1.6704153640486383,2.8147821953860053,3.62129735408934,1.465414071287004,1.6849415239684047,15535.482999999998,2961.8339999999994,3545.965000000001,1.1972193580058847,0.15100904291527448,0.19064962447578873,0.1891604340814327,0.2282494210189668,0.2286340470276379,0.2160815562842035,0.9806595584536987,0.05449947567097922,0.3522453652476322,0.2906397201423098,0.17951168590843572,0.8350834901393576,0.87,0.83,0.94,0.9024538243371623,0.17768673093312204,0.11051691041976903,0.09957585711514061,0.1675870951109883,0.15614103682037817,0.1423446783707089,0.13001305901160817
Business & Consumer Services,204,0.9120782185944735,1.0602529583141607,0.25111293452951694,3.6321435226080068,4.222215634971738,3880.793999999997,6388.157999999994,0.6074981238723276,13308.510999999999,493.51860000001034,0.05292671690391014,0.8612195407144176,3.3781040435019474,0.09300967222371458,0.11778884539440497,-0.024779173170690394,69721.60900000008,-1727.643823150168,0.24002963959096618,0.10188646854436613,0.13814317104660007,63172.11259685616,8726.79595584258,0.7675164363118946,0.32260110470813497,0.0657,0.11134381025921125,0.04938669,0.23248356368810538,5990.003199999999,2136.4740000000006,1007.2360000000001,-1129.2380000000005,-0.01619638468182797,13030.263000000004,13909.203999999987,878.9409999999825,0.011411200683004026,-323.1140000000105,64463.67500000004,-4207.1869999999835,0.29757115964038805,4737.002,0.07348327565873335,1.0435761873398326,0.2504892161328946,0.0762987325406671,0.007096520104692312,0.1156080582524272,0.09491870748299316,0.16019175438596492,0.15749815789473687,0.09300967222371458,0.09383764313664245,0.3141791676720658,0.030387648391379148,0.08632811162112561,0.08263736779298408,0.06809190024783955,0.08342624017976498,0.0687419187721895,0.08573886457734028,0.07105454316976481,0.11110905448112332,0.27881402068975253,0.11879507072401936,0.6858208323279342,0.007686016242896047,0.16770496620862918,0.0036907438281415295,0.0053604847479172,12.285236318553942,13.125192806180207,17.686057981843057,24.008920635189753,12.47669708389231,13.339777927234218,17.76623409240793,24.11776014467041,0.27450980392156865,38.0732659927002,38.09478917057103,15.00665146164809,22.392218421974064,22.274275316374084,1.4142562436356232,3.7348577564631045,4.594538348912421,1.2014287037810791,1.482170112483153,15206.897999999997,3953.815000000003,4227.910999999999,1.0693244372839894,0.17601562021654135,0.2600014151472577,0.3737536616260832,0.2780258669453823,0.40121884652277917,0.3029036939003497,0.8636142843593673,0.053135721528127046,0.3578832128818125,0.32260110470813497,0.15663191426069736,0.8045448739653007,0.87,0.85,0.97,0.881324618511955,0.2324835636881054,0.10188646854436613,0.09103044422373197,0.20973436753997327,0.013764713670472266,0.12913048145305528,0.06190828539168728
Cable TV,5,0.333771033882859,0.5167763601477251,0.16755384707107615,1.9920225033166425,3.084240494511052,746.6999999999999,1275.2,0.5855552070263488,54.3,0,-0.06965641846732379,-0.42128812473058974,0.602198939074262,0.21389487647156355,0.07729983883100552,0.13659503764055803,6634.1,906.1851392112261,0.10663660079915092,0.061524229016237594,0.04511237178291333,11304.7359572988,509.98345141333215,0.5318982220839257,0.17473610459575475,0.058,0.14032664848622742,0.0435986,0.46810177791607427,615.1,617.8019999999999,0,-617.8019999999999,-0.09312521668349888,1109.2,333.41,-775.79,-0.055742852421087424,-12.699999999999989,6191.6,-1150.8999999999996,0.25953840091883873,0.93,0.00015020350151818593,-0.42216765919596994,-0.04501852414399264,0.5665257223396758,0.12117694939780826,0.16699999999999998,-0.0009850000000000004,0.016276666666666665,-0.16499999999999998,0.21389487647156355,0.21389487647156358,0.43456674060255307,0.208440442440178,0.19797494014131056,0.19536701088473346,0.17690673277067837,0.19555691474951012,0.17707869257139408,0.19555691474951012,0.17707869257139408,0.6423902345873055,0.7772962968403425,0.6423902345873055,0.5654332593974469,0,0.13490606225303697,0.002607929256577111,0.009196938760521176,7.567179841255954,7.567179841255954,14.13290587660385,16.71562888061794,6.335872120483582,6.335872120483582,20.812878864478062,24.616335951957314,0.4,7.03564125754988,7.04474319989351,6.219374201814287,6.846073932992813,4.056341719077569,,2.6131883746674816,2.357541643889549,2.3232222336471935,4.070102377792618,1765.9,233.89999999999998,381.1,1.6293287729799062,0.09449025211808482,0.13245370632538647,0.14194091811563683,0.21581063480378276,0.22928824980446422,0.8800589257134511,0.31102246624482255,0.06815620688648591,0.2755206203289613,0.17473610459575475,0.1604423864299257,0.4694310692961555,0.51,0.54,0.41,0.45264042063580295,0.4681017779160743,0.061524229016237594,0.05106586222790033,0.16156704907678068,0.03656154060842869,0.12507895471304553,0.049445480852564026
Chemical (Basic),62,0.9008276745282723,1.0330263945024483,0.24294456735145034,3.707955622753688,4.252107407728297,2095.487,238.76800000000003,8.776247235810493,561.386,-7.683799999999337,0.11862405378783837,1.2935247174015059,1.1502148703533297,0.129763266659291,0.11576046639043239,0.014002800268858612,13151.294999999995,184.15495716183884,0.10432778986934185,0.10078234254278898,0.003545447326552875,17666.12093421991,62.63430123678977,0.7743367235949155,0.3560645148741826,0.0657,0.12816386713168149,0.04938669,0.22566327640508455,423.80330000000004,41.105,74.937,33.832,0.00257252232574815,1643.2600000000002,3243.438,1600.1779999999999,0.17920430938422172,-61.3719999999999,733.861,-179.47199999999975,0.026511075220855777,0.06,8.175935224790526e-05,1.9688997800945318,0.2054109625314957,0.7516615051961407,0.09753805233629086,0.284985925925926,0.173354,0.8553361904761905,0.15380000000000002,0.129763266659291,0.125978775052953,0.2640505200952666,0.08398468786779024,0.10463598744773268,0.10385817601373237,0.09093724189254787,0.10402237484487532,0.09108101284442888,0.10364423201054623,0.0907028700100998,0.1251980146492331,0.26109606697101617,0.13046454363433557,0.7359494799047335,0.005266528985102488,0.1358980523217831,0.0007778114340003255,0.002909816935029246,13.120951722732928,13.703029014719196,15.638639631794948,17.738941736279973,14.09444580693904,14.687337056685829,17.67721072243686,20.0512972002834,0.4032258064516129,31.55961722623192,23.204430795202214,63.17199894082669,19.057321355989334,13.406010932974944,0.8716522063052627,2.367736660526638,1.9462297544909881,1.5136587969341286,1.8388254399811765,1849.4489999999998,223.99799999999996,250.8469999999999,1.119862677345333,0.12440940730054863,0.12111607294929462,,0.13563336972254975,0.14790071047433737,0.2914278369201271,0.8473914751433894,0.059319002841320585,0.42344471681670454,0.3560645148741826,0.40588750783299055,0.8144243884315274,0.7,0.75,0.87,0.80705041259196,0.22566327640508455,0.10078234254278898,0.0899371963108404,0.1325549641520219,0.1556976717576693,0.1256454592274002,0.18985916962416285
Chemical (Diversified),7,0.783591228675912,1.0178076229711877,0.3766031138554561,2.0806817571260496,2.7026001260356867,5400.900000000001,5381.500000000001,1.0036049428597973,1727.8000000000002,-258.70000000000437,0.012714343567324966,0.17230969353169207,1.2531775915310424,0.12115625144615208,0.11462666791135348,0.0065295835347986,62666.299999999996,409.18484066674944,0.09304620312959305,0.09102875666417079,0.0020174464654222624,93420.519,188.4708958544633,0.6677663923417705,0.1739270564886907,0.058,0.017319842573810716,0.0435986,0.33223360765822946,3610.7999999999997,1283.2269999999999,6.86,-1276.367,-0.020367677683220488,11734.5,12878.98,1144.4799999999996,0.036805971798511083,-142.11099999999965,4102.3,-406.5,0.0297278025209536,1.08,0.00026326694780976525,0.8122575926125808,0.07557748495578444,0.524420032943409,0.06353676537469102,0.14827999999999997,0.03632857142857143,0.0756,0.0308575,0.12115625144615208,0.10267178244269244,0.237461374469142,0.0648522405786821,0.09381778732137962,0.0930627594604817,0.07645795990423074,0.0930627594604817,0.07645795990423074,0.09085301765271077,0.0742482180964598,0.14310104300240417,0.2645362466459994,0.16680857445763464,0.7625386255308579,0.02370753145523046,0.1214352036435952,0.0007550278608979235,0.002143543512408606,4.652230384552686,5.447252084179934,8.12026334798519,10.241458445712041,4.530693471254122,5.281292878010087,8.1209554028466,10.242331280840846,0.1428571428571429,10.984512774900537,9.233745208520098,11.581306548463507,7.7866267551113095,8.230040827077572,2.66711199127524,0.9255623464459882,0.9013240656783515,0.5338460310162845,0.7557585192444124,9998.5,2050.6,2022.2799999999997,0.9861894079781527,0.17842582416978564,0.20509076361454218,0.20510278444083432,0.2022583387508126,0.20227019356237708,0.49752969222234905,0.7407661985043645,0.054652258223859725,0.2129291682866417,0.1739270564886907,0.20906761804736287,1.1797911541850805,1.44,1.08,1.03,1.1026764765721986,0.3322336076582295,0.09102875666417079,0.08027970487437597,0.16001879040749292,0.19103803035693248,0.10929066083588666,0.1487842478055543
Chemical (Specialty),100,1.0252780342177283,1.1218934464476256,0.2907008786779822,3.526917561723157,3.859270916378548,15976.086000000001,15380.123999999996,1.0387488423370321,5676.633999999998,-438.42439999998896,0.02037651990955863,0.2012273052333426,1.3783668089026315,0.1521603854979031,0.1223810617603481,0.029779323737554986,170362.5350000001,5073.281082515545,0.1547941998389411,0.11115275141689691,0.04364144842204419,207722.90086406577,9065.328264136526,0.8461756698130717,0.3390739232297762,0.0657,0.07510427037191143,0.04938669,0.1538243301869283,10529.431500000002,7817.0700000000015,815.2140000000004,-7001.856000000002,-0.04109974062078847,18894.840999999997,22958.108999999993,4063.2679999999964,0.04455378462561814,-97.11099999999715,53780.55100000001,2615.5740000000005,0.15008026337504776,146.03199999999998,0.0027153310496948976,0.43489400203649187,0.06731906905999357,0.5938099975121933,0.09035435813396421,0.17743574468085108,0.16526679487179485,0.3207277272727273,0.0984953125,0.1521603854979031,0.13664025620744752,0.3129081645454567,0.09053708509750022,0.13535056949475593,0.13035503571213622,0.11357728100927093,0.13064952255378595,0.11383386499611012,0.129118274567279,0.11230261700960317,0.1723129644166155,0.2788878409023533,0.19014259344437687,0.6870918354545432,0.017829629027761366,0.10657487648573782,0.004995533782619703,0.0020038918078153795,9.971791829194055,10.942969357742573,15.333603955831213,19.783766018113983,10.577405241616063,11.6718743210194,15.393973320683545,19.861655951383486,0.38,35.99773123911476,25.85645802323302,19.892661989702496,19.22628864849626,19.233280342426987,1.952710220847006,2.8232521625035347,2.724795929642882,1.7678109435332316,2.011215264553024,35697.348,7930.5689999999995,6598.797,0.8320710657709428,0.12870814396396385,0.22216129332632778,0.2226467253350862,0.18485398411108858,0.18625203206964075,0.18178770162572688,0.9870176648378004,0.03731706727640958,0.3877774245435951,0.3390739232297762,0.18341120456530122,1.0361310409087618,1.07,0.89,0.91,0.9862818150252981,0.15382433018692832,0.11115275141689691,0.10020543366894707,0.13726677918291458,0.14554681077516124,0.13278177152961537,0.1139852607142696
Coal & Related Energy,17,1.4007450881176893,1.188052838622758,0.14833898546758176,9.44286549960132,8.009039800817547,172.447,111.72199999999997,1.5435366355775948,-0.113,0.17359999999999332,0.05048927222573389,0.9033764105556992,0.8927444446505928,0.0619465327175269,0.12730993647739547,-0.06536340375986857,1483.1499999999999,-96.94373228644906,0.07096114878930707,0.12270839166303683,-0.05174724287372977,1348.5729395618935,-69.784931436449,0.9387006553724757,0.6018944154342444,0.0695,0.13492815785700327,0.05224315000000001,0.06129934462752434,36.594,0.094,210.01000000000002,209.91600000000003,0.1415338974479992,13.373999999999999,80.07,66.696,0.38410283285629554,15.934000000000005,15.940000000000001,0.5400000000000009,0.007022923633415723,0,0,0.9728399240019322,0.06903383859527928,0.6017022943967957,0.037273370866062104,0.2592,-0.010442857142857141,1.966225,,0.0619465327175269,0.061945191087444666,0.2683093964687345,0.07631334353879085,0.08807398430640959,0.08629149012692588,0.07925769436213742,0.08638363169286385,0.079342325280672,0.08652782600300288,0.07948651959081103,0.16973564099603713,0.30217263281699697,0.17060612277613915,0.7316906035312656,0.0008704817801020159,0.13243699182095986,0.0017824941794837078,0.006702211339354166,5.016437178491778,5.035395117848668,13.42659934579725,20.75234234854463,11.237418765333132,11.29504937392657,22.193700449893125,34.302898139386095,0.5882352941176471,17.074537283869695,36.294113315461324,8.157948453451162,22.460107274555806,8.362516356539288,,1.6508802838592034,1.863753738341073,2.225991356647515,1.9171724455653145,221.626,39.247,27.559,0.7021937982520957,0.08151204428666693,0.17708662341061066,0.26491765547486124,0.1243491287123352,0.21429015753541827,0.06530233496342965,1.1324627719829654,0.1915282933422523,0.4989912886324684,0.6018944154342444,0.7516988080223939,0.8635366599988252,1.1,1.19,1.95,1.3008563496233028,0.06129934462752429,0.12270839166303683,0.11164722524271142,0.10436063196312745,0.1368134884806521,0.1285572013678525,0.033857422061563267
Computer Services,229,0.9974962569770381,1.0148393578315011,0.2619823383490032,3.807494288596701,3.8736937925928796,2213.583000000003,4101.237000000004,0.5397354505482128,5400.462000000002,-62.96639999999752,0.017195924707700747,0.26039316921135197,5.7023094541898525,0.13791368634153037,0.11440553215844683,0.023508154183083538,64293.880000000056,1511.4304440686724,0.41746727828581015,0.10762220805879642,0.30984507022701374,35182.187429795085,10901.027334924818,0.8956714104025434,0.3147578300985939,0.0657,0.09685799342868852,0.04938669,0.10432858959745658,4454.061960000002,5972.191999999999,2885.6550000000007,-3086.5369999999984,-0.04800669986007993,13261.51899999999,13737.62,476.1010000000115,0.01593429101757726,125.44999999998981,46326.04099999998,-1011.1879999999946,0.275946907137729,1486.131,0.03207981877838429,0.5329078875339516,0.22247160538583938,0.49768140903479685,0.06863707774363585,0.18039029411764715,0.1101545283018867,0.13983918181818186,0.25757586206896554,0.13791368634153037,0.12546636789236254,0.2224790364576322,0.044198077836017334,0.0987862309846709,0.08779394667682719,0.07292145758594022,0.0885194637597988,0.0735240704675383,0.08820560428476815,0.07321021099250763,0.10567631138155326,0.21686642768716863,0.11520661079578831,0.7775209635423678,0.009530299414235057,0.11119011630561537,0.010992284307843724,0.006453258931873696,12.435166995679246,13.533433474922264,16.497557726090058,22.113754480819452,12.792573328234026,13.946257181339343,16.649321560528502,22.317182662709193,0.31441048034934493,59.27700305421868,83.08570125155885,18.236201953389447,29.874515365981125,22.19686202037874,0.8617601758986083,4.2635205166192325,7.6648698703766875,1.4110769469721105,1.4737890165024397,16853.330000000005,4214.929999999998,3672.4280000000012,0.8712903891642336,0.16940221568615837,0.2500947883890006,0.3258521418319847,0.21790518550339905,0.27630248044364547,0.11648087500143381,0.9331352710772857,0.06452253374343642,0.32782190027250463,0.3147578300985939,0.27443882189990404,1.0373522679039773,0.99,0.91,0.97,0.9809697049762031,0.10432858959745661,0.10762220805879642,0.09670967398925168,0.2176690805868939,0.027928366164602373,0.12415205743483233,0.11814763772973115
Computers/Peripherals,39,1.017063224016954,1.144287545220504,0.2626195566751145,3.8727627024180777,4.357206141491195,544.8430000000002,185.984,2.9295154421885763,144.068,58.34640000000036,0.029185431011455473,0.25939392556097374,1.5828057654916332,0.2542403040321606,0.12404942211892754,0.13019088191323303,8193.869999999999,1066.7671615823826,0.17901001763130187,0.10654948751162789,0.07246053011967397,12150.124430477163,880.404457252377,0.7656135248382736,0.3230297952154638,0.0657,0.11187747735439224,0.04938669,0.23438647516172637,827.88025,2359.563,151.71899999999997,-2207.844,-0.269450699120196,1116.0339999999999,2315.2590000000005,1199.2250000000006,0.15293398992916502,26.466999999999814,3339.601,-47.53099999999995,0.16906675644137772,39.282000000000004,0.011762483003209067,0.6143072011447241,0.10996714290795277,0.6025943350940758,0.15320376696237548,0.23760625000000002,0.0592984,0.1266,-0.06953333333333332,0.2542403040321606,0.1702432216824758,0.3422853603089592,0.10832410748173013,0.13550949554234198,0.12320465083798081,0.10948657557202432,0.12385297322558636,0.11006271127471749,0.12688690434002506,0.11309664238915619,0.19261513803002372,0.33209009880617973,0.2696940667569466,0.6577146396910408,0.07707892872692294,0.13947496077615607,0.01230484470436118,0.0026410088934765525,6.404137229405834,9.420566453723106,12.447259405944555,13.701681486114747,5.963703259128233,8.350202384587476,12.986166928398625,14.294899557846302,0.41025641025641024,27.584904907087278,30.02942319400456,69.91169283874405,9.154878572678717,11.624832020067027,,4.121155419450747,2.4999428222015343,1.3463554467259518,1.60837538488595,2036.885,192.053,135.058,0.7032329617345212,0.11134381025921125,0.0942876009200323,0.10006705854758835,0.06630614884983688,0.06977498705842361,0.30614202539229907,0.9302190602888041,0.08538718309482606,0.3701776569435791,0.3230297952154638,0.33819566715907784,1.0341827630870628,1.38,0.93,0.99,1.0702491974208033,0.2343864751617264,0.1065494875116279,0.09564752211742467,0.14363958064793061,0.16473208475335008,0.14132829487698875,0.134596296129323
