,number_of_firms,average_unlevered_beta,average_levered_beta,average_correlation_with_the_market,total_unlevered_beta,total_levered_beta,capital_expenditures_us_millions,depreciation_amort_us_millions,cap_exdeprecn,acquisitions_us_millions,net_rd_us_millions,net_cap_exsales,net_cap_ex_ebit_1t,sales_invested_capital,roe,cost_of_equity,roe_coe,bv_of_equity,equity_eva,roc,cost_of_capital,roc_wacc,bv_of_capital,eva,ede,std_dev_in_stock,cost_of_debt,tax_rate,aftertax_cost_of_debt,dde,dividends_in_millions,buybacks_in_millions,equity_issuance_in_millions,net_equity_change_in_millions,net_equity_change_as_of_book_equity,debt_repaid_in_millions,debt_raised_in_millions,net_debt_change_in_millions,net_change_in_debt_as_of_total_debt,change_in_lease_debt_in_millions,goodwill_in_millions,change_in_goodwill_in_last_year,goodwill_as_of_total_assets,impairment_of_goodwill_in_ltm_in_millioins,impairment_as_of_goodwill,reinvestment_rate,expected_growth_in_ebit,retention_ratio,fundamental_growth_,cagr_in_net_income_last_5_years,cagr_in_revenues_last_5_years,expected_growth_in_revenues_next_2_years,expected_growth_in_eps_next_5_years,roe_unadjusted,roe_adjusted_for_rd,gross_margin,net_margin,pretax_prestock_compensation_operating_margin,pretax_unadjusted_operating_margin,aftertax_unadjusted_operating_margin,pretax_lease_adjusted_margin,aftertax_lease_adjusted_margin,pretax_lease_rd_adj_margin,aftertax_lease_rd_adj_margin,ebitdasales,ebitdasgasales,ebitdardsales,cogssales,rdsales,sga_sales,stockbased_compensationsales,lease_expensesales,evebitdard,evebitda,evebit,evebit_1t,evebitdard,evebitda,evebit,evebit_1t,_of_money_losing_firms_trailing,current_pe,trailing_pe,forward_pe,aggregate_mkt_cap_net_income_all_firms,aggregate_mkt_cap_trailing_net_income_only_money_making_firms,peg_ratio,pbv,ev_invested_capital,pricesales,evsales,total_taxable_income,total_taxes_paid_accrual,total_cash_taxes_paid,cash_taxesaccrual_taxes,average_across_only_moneymaking_companies,aggregate_tax_rate,average_across_only_moneymaking_companies,aggregate_tax_rate,de_ratio,unlevered_beta,cashfirm_value,hilo_risk,standard_deviation_of_equity,standard_deviation_in_operating_income_last_10_years,dde,cost_of_capital,cost_of_capital_local_currency,acc_rec_sales,inventorysales,acc_pay_sales,noncash_wc_sales
Publishing & Newspapers,63,1.2344395051017332,0.9703265805429584,0.1474243995441837,8.373373124926763,6.581858793680536,930.2260000000002,478.7440000000001,1.943055161004629,47.516999999999996,-64.52039999999988,0.020790956612950474,0.2921162944263725,1.124386707776971,0.07303006364816172,0.10827538316687582,-0.0352453195187141,28607.739,-1008.2889017629785,0.07283878057226972,0.10406527327335845,-0.031226492701088723,18585.669730404836,-580.3652801813322,0.9304980063944593,0.3548046436435119,0.0636,0.09881354490426773,0.047700000000000006,0.06950199360554064,1178.377,50.35699999999999,130.82999999999998,80.47299999999998,0.0028129800820680018,2588.125,2556.86,-31.264999999999873,-0.010107501922736807,-97.08999999999992,1794.9319999999998,-216.0650000000005,0.040315465306385544,100.15700000000001,0.05579988545527074,0.21345951988110992,0.015548131129682213,0.435974105230408,0.031839216653927055,0.015781515151515154,0.019222352941176465,0.07752555555555557,,0.07303006364816172,0.0684651032501254,0.32260597928554086,0.09997497305895252,0.07792523309030565,0.07530788401280923,0.06786644503426412,0.07531002082160307,0.06786837069740626,0.0722225480736928,0.06478089794949599,0.11409509663366108,0.3486674469840383,0.12770252681184524,0.6773940207144591,0.01360743017818417,0.2345723503503772,0.0026173490774964257,0.005818357045921325,11.56188349586761,13.04364768390578,18.389583839564914,19.458348599545637,12.4138692514354,13.894396145789056,21.05008674311007,22.273474455515515,0.2857142857142857,48.468681190795174,64.15447549582122,22.67820627598466,15.686952766777097,15.899356727831101,,1.4643062852633157,1.728401016449471,1.9817375109343345,1.5852824709201705,2530.115,133.076,408.62499999999994,3.070613784604286,0.05259681872167866,0.05128255612693288,0.16150451659311926,0.1828499397697108,0.0746933288711176,0.9188524683415531,0.25565208781468135,0.3583437745915109,0.3548046436435119,0.20649174896340375,0.06950199360554066,0.10406527327335845,0.1203815088389748,0.1751241776520423,0.21244130871282096,0.31860640613126584,0.16666976113866352
R.E.I.T.,10,0.6797319891140159,1.0128388742495926,0.2506029423474803,2.712386306189155,4.041608070368198,16.645999999999997,-235.101,,2600.6,0,0.9539303033343365,1.7419475295909792,0.05767957617153141,0.0511027324546776,0.11131926339627082,-0.060216530941593224,39279.700000000004,-2365.2872704264996,0.029655715642638088,0.08181271584057584,-0.05215700019793775,51839.84,-2703.810545141061,0.5747984615500561,0.16221996987979773,0.055900000000000005,0.21254543154235744,0.041925000000000004,0.42520153844994385,1195.4,58.578,482.23,423.65200000000004,0.010785520256010102,5340.158,7671.74,2331.5819999999994,0.13775394813803857,2.526,177.199,-7.010999999999967,0.0028538320803458126,0,0,1.7789410901938698,0.052755771115794,0.40447367110048316,0.020669709799209252,-0.11994999999999999,-0.00647,0.08505,0.015600000000000001,0.0511027324546776,0.05110273245467759,0.7788702718972607,0.6713153406240592,0.6713889167586365,0.6529213069796994,0.5141458660244992,0.6529213069796994,0.5141458660244992,0.6529213069796994,0.5141458660244992,0.5716531219691648,0.6346409819069595,0.5716531219691648,0.22112972810273934,0,0.06298785993779471,0.018467609778937154,0.00034647670646466663,19.263273915626858,19.263273915626858,16.606100496849873,19.79916738202512,22.318253086058622,22.318253086058622,19.540331916201406,23.297600925791684,0.19999999999999996,20.835818291081672,20.95939274784349,13.247126841462483,20.883891165652013,9.242669993761698,5.92478845753955,0.5630512245058666,0.6845548015883194,7.6521186582388525,12.758299053543357,2422.7000000000003,266.13000000000005,311.5330000000001,1.1706045917408785,0.10984851611838033,0.1105163843888071,0.12858917736409792,0.14337858983799712,0.7397402166027115,0.65142494938226,0.04164441307029288,0.27886518193237264,0.16221996987979773,0.16542411032581172,0.4252015384499439,0.08181271584057584,0.09780009587762883,0.03373398882980501,0.001285241296277716,0.018996689073944008,-0.09163272131366841
Real Estate (Development),209,0.5977523218725178,1.3753079403773474,0.1964857984564177,3.0422164175142896,6.999528470666561,17109.109999999986,5280.0019999999995,3.240360515014954,1190.7780000000002,-255.4865999999456,0.015763351755550617,0.28998462675846615,0.5830987062507178,0.035073956438257184,0.13727204853101807,-0.10219809209276089,710239.7200000004,-72585.14431249675,0.041184888493206374,0.07261522820938157,-0.0314303397161752,1388704.1719002333,-43647.44388809409,0.27815851728291807,0.3581543170119,0.0636,0.23406804983889248,0.047700000000000006,0.7218414827170819,40651.981800000016,5704.978,2460.42,-3244.558,-0.004568257601813649,490353.55199999985,436795.0920000002,-53558.45999999967,-0.05385452238250784,20033.399000000034,6358.609999999999,826.8959999999979,0.0016053957329857395,616.2090000000001,0.0969093874290136,0.10700803083236936,0.004407113817708722,-0.631894233359616,-0.02216303081444109,-0.02327353535353536,0.09602779569892467,0.07683083333333332,-0.047813333333333326,0.035073956438257184,0.03452837149362647,0.18070847765629494,0.030763652477399324,0.09384629241476303,0.09262600956175192,0.07094522013927404,0.09262779462761962,0.07094658737825525,0.09231228231729277,0.0706310750679284,0.1327981879914913,0.2008038203261062,0.13417169190523345,0.8192915223437051,0.001373503913742161,0.0680056323346149,0.0012202828530110995,0.017794784095803314,9.575253180067653,9.689338034159649,12.058824077137713,20.548148300198882,9.903580397993437,10.00601106095983,14.345371637748903,24.444408671056614,0.40669856459330145,28.1584973786934,43.289599559479804,9.856023238936041,7.602448780048314,6.860841956255207,,0.390760171591229,0.6439163115671965,0.4733086136046513,1.3287801379182849,99723.97899999989,36126.16799999999,65196.322999999924,1.8046841558174656,0.3622615980856523,0.48482656333000856,0.6537677663262914,0.8633767033764158,2.595072370129473,0.4667908711380608,0.21908982356472909,0.4313119533511472,0.3581543170119,0.4367569707239421,0.7218414827170819,0.07261522820938157,0.0884666847839044,0.134814381584567,2.4703606725541927,0.44066771508199953,1.924646306907106
Real Estate (General/Diversified),58,0.6487000722299453,1.1117839689890345,0.18946210358302898,3.4239040946025496,5.868107383816794,3020.772000000002,2374.992,1.2719082843226428,288.77200000000005,5.726799999998548,0.01364656478337118,0.12093930824210218,0.16861432219464342,0.01636424052511468,0.11840373217961488,-0.1020394916545002,284692.1,-29049.837162052136,0.023653996359782048,0.07858424935706643,-0.05493025299728438,408638.0866298018,-22446.593482901222,0.4368121512823179,0.2905347888658404,0.0636,0.1936094816034457,0.047700000000000006,0.5631878487176821,6674.1369,747.155,1950.108,1202.953,0.00422545269081931,63573.645000000004,71117.04599999999,7543.4009999999835,0.04305775944742499,59.35500000000047,5696.929000000001,2631.3880000000004,0.009262318736667066,132.638,0.023282368447983114,0.43969649202108246,0.01040057922167562,-0.43259635053887613,-0.007079110730504992,-0.04277529411764705,0.01886767857142857,0.1464652631578947,-0.15933250000000002,0.01636424052511468,0.01637393449703073,0.344356004480203,0.06761420827080875,0.17453513916544416,0.17389116875368657,0.140224189715868,0.17386303953569426,0.1402015065811891,0.1739461544024778,0.14028462144797266,0.21306493487569636,0.36110654989793206,0.21391920325834418,0.655643995519797,0.0008542683826477962,0.1480416150222357,0.0006439704117576217,0.0025141274809754354,13.512856166101022,13.559516837251907,19.294230060084764,29.728901318805796,18.391860613951298,18.465601443383086,22.62914636418312,34.86740113985442,0.31034482758620685,48.102753339548244,45.25431035322005,38.93954042581763,57.13486334570741,12.013194892226585,,0.4430177968350968,0.6211404067958729,1.9723990371632947,3.934372168974982,16181.070000000003,4687.509999999999,6449.086,1.3758020782889,0.2896909784087207,0.43592863357844996,0.39855745015626276,0.6578357299288314,1.2893136032602857,0.5652223349758528,0.12868464306953564,0.31970096097112377,0.2905347888658404,0.22319725392324258,0.5631878487176821,0.07858424935706643,0.09452391806677674,0.5098793458569141,2.0756059955907955,0.27561283426601235,1.976175126629421
Real Estate (Operations & Services),121,0.9156268145559712,1.0896843928162472,0.17519252612980563,5.226403401921122,6.219925112609347,1451.8619999999996,1919.4460000000001,0.7563963768712428,4125.099000000001,25.48019999999815,0.0683644611999157,0.6522777301702005,0.2646723627297963,0.008604604507341723,0.1168214025256433,-0.10821679801830157,174959.00000000006,-18933.50276448403,0.0347721834597708,0.09414332370233355,-0.05937114024256275,203545.80827541428,-12084.746728905411,0.6719094521426063,0.3510005577924488,0.0636,0.17533501867734436,0.047700000000000006,0.3280905478573936,4341.267599999999,321.928,2747.1319999999996,2425.2039999999997,0.013861556136009002,26488.33799999999,24116.307999999997,-2372.0299999999916,-0.03897469969322095,238.34899999999925,7658.353999999999,2763.8550000000023,0.02524993660607016,361.615,0.04721837094498375,1.2785811711633996,0.044459059051902346,-1.8836952066919372,-0.01620845226595944,0.015376666666666667,0.05975985074626867,0.1659342857142857,0.15488384615384615,0.008604604507341723,0.008730517440792993,0.35223872091652636,0.027944506473100143,0.16841405566244283,0.15783613111960643,0.13016193012179045,0.1587374909347266,0.13090524999689154,0.15921045927969377,0.1313782183418587,0.204955548192553,0.3768915012079346,0.20749979349562253,0.6477612790834737,0.0025442453030695366,0.17193595301538156,0.010577924542836426,0.005356732831597301,12.471857197597771,12.610645893029595,18.163261554085032,27.509044395539014,14.527335151810256,14.707672325173263,18.989962776228243,28.761119115382993,0.3223140495867769,17.80342322100963,25.20215596293449,14.340244975331476,48.21366011710907,14.868965012861352,0.9600074754143184,0.6612363974051269,0.7386552240837755,2.3251628136198237,3.0144190440423264,9648.313999999998,2482.503999999999,3021.545999999999,1.2171364074337847,0.2572992545640616,0.6197712473517981,0.31316829033549276,0.7854393740495716,0.4882957767764213,0.7975896496666421,0.12891405429904393,0.4172851049956546,0.3510005577924488,0.1706290605136702,0.32809054785739367,0.09414332370233355,0.11031292947133364,0.2547683763372898,0.31444519002579213,0.1287547089958876,0.25963898394277657
Recreation,59,0.8710309717425792,1.0435977262903409,0.1518620633201318,5.735671916339028,6.8720107146864695,2640.778999999999,791.4700000000001,3.3365497112966995,85.43,22.823799999999892,0.07933777475522595,2.6159059846185424,0.5977816456600886,0.017099506409475582,0.1135215972023884,-0.09642209079291282,26106.66,-2517.2587408197055,0.02611931770831177,0.08901219569622487,-0.0628928779879131,41275.57307778238,-2595.939581462158,0.627638912638325,0.34890156943115025,0.0636,0.10754126399741332,0.047700000000000006,0.3723610873616749,1261.734,56.85,827.4189999999999,770.5689999999998,0.029516184758984865,14306.201000000003,11947.676999999996,-2358.5240000000067,-0.10161694021818005,773.6620000000005,1189.8170000000002,-102.75199999999973,0.013477733398882204,84.881,0.07133954213126892,2.090011495356315,0.054589674261235364,-1.8263954069232176,-0.031230459966920324,-0.05164333333333333,0.04360212765957447,0.17341333333333334,3.342,0.017099506409475582,0.017138286562441703,0.22115419688430388,0.01809252575000668,0.04870871021789124,0.04791260196046169,0.0427600201842287,0.047922350950828134,0.042768720755848436,0.04884737338354821,0.04369374318856851,0.13901258745113232,0.2681152219076282,0.15634548091131556,0.7788458031156962,0.01733289346018324,0.1291026344564959,0.0007961082574295468,0.00492502567502831,17.293314444783107,20.737640071003685,37.65878639289566,59.50405351079094,13.399344333283665,15.070052087333345,43.71502841822379,69.07342586893496,0.4576271186440678,42.79473185468427,61.72550342876889,40.77507293769356,34.79553725152607,30.639716894535958,0.09168078065390772,1.3063455352712996,1.2128463792170436,1.5857452323883896,2.0949269336835457,1526.745,416.93299999999994,2577.2439999999992,6.181434427114188,0.27308620627544217,0.3541327086864063,1.688064477041025,2.318357639151257,0.593272787686838,0.7222356556808736,0.17082666505420196,0.3979778720005512,0.34890156943115025,0.3263280560937453,0.37236108736167495,0.08901219569622487,0.1051059719873022,0.09578191910603075,1.5477938524214776,0.2839670694964452,1.0408611894894095
Reinsurance,1,0.38239215866330295,1.1181569460517713,0.260768096208106,1.46640698852261,4.287936148291032,51.1,93.89999999999998,0.5441959531416402,0,0,-0.0017349569503672586,-0.062128987457813936,1.18335100182761,0.04140046352013974,0.11886003733730682,-0.07745957381716709,14540.9,-1126.331916918045,0.03304517149485039,0.05936646277152661,-0.02632129127667622,20846.899999999998,-548.7173271157415,0.22670376690736993,0.1698060485308078,0.055900000000000005,0.12820882607441594,0.041925000000000004,0.7732962330926301,260,0,0,0,0,2248.6,2701.6,453,0.049245018426116165,3.0999999999999943,241.6,-6.599999999999994,0.0031829218326568302,0,0,-0.17187084380853207,-0.005679501508617587,0.5681063122923589,0.023519864657620917,-0.056799999999999996,0.08839999999999999,0.0602,,0.04140046352013974,0.04140046352013974,0.12376972094757836,0.024402899161707715,0.032031845378042254,0.032031845378042254,0.02792508008512625,0.032031845378042254,0.02792508008512625,0.032031845378042254,0.02792508008512625,0.05932093460671607,0.1477834708867738,0.05932093460671607,0.8762302790524217,0,0.08846253628005774,0,0.0009688194185462032,11.057120235267504,11.057120235267504,12.37104530498608,14.190376864313231,6.680060133934672,6.680060133934672,12.37104530498608,14.190376864313231,0,2.6924920127795526,4.479734219269103,3.9375,2.6924920127795526,4.479734219269103,,0.1840115723682415,0.45483138539417844,0.10931850242407537,0.3962674103740697,693.4,88.9,229.7,2.5838020247469062,0.12820882607441594,0.12820882607441594,0.33126622440149983,0.33126622440149983,3.411042717294571,0.3142406740443172,0.17822406415763678,0.3419354838709677,0.1698060485308078,0.2941392531924701,0.7732962330926301,0.05936646277152661,0.07502212478292858,0.10804971381317593,0,0.7407455450521298,0.18240153713942903
Restaurant/Dining,43,0.993767560521124,1.0155631593586398,0.14969016927838275,6.638829826379502,6.784434570783137,1712.4700000000005,2125.9759999999997,0.8054982746747851,134.55100000000002,0.4210000000001628,-0.012319062361786785,-1.03962413013052,1.4558720881451195,-0.022411997425620944,0.1115143222100786,-0.13392631963569956,12792.211000000003,-1713.2137392333123,0.031035169053089826,0.10389871441064107,-0.07286354535755124,15530.210506890537,-1131.5861976811375,0.8806598967804321,0.42345467804649506,0.0636,0.05727647637799876,0.047700000000000006,0.11934010321956792,390.69999999999993,463.73799999999994,975.1150000000001,511.3770000000002,0.03997565393503907,1476.9850000000004,457.121,-1019.8640000000004,-0.20497368651123432,1705.9890000000023,1983.2350000000001,960.8000000000001,0.08059945395565159,96.343,0.04857871104533754,-1.240581152132241,-0.03850164578050105,0.9851606165439308,-0.02207941720180572,-0.17666666666666667,-0.07097916666666668,0.19852999999999998,0.136975,-0.022411997425620944,-0.022276614990389722,0.19529831932773117,-0.012680185758513932,0.020632640424590894,0.017663688633348083,0.016651974788591796,0.02259264301733276,0.021298616033233943,0.02261126309694356,0.02131723611284474,0.1031981866430783,0.18563586908447594,0.1040482972136223,0.8047016806722689,0.0008501105705440071,0.08243768244139763,0.002968951791242812,0.05071605484298984,19.975728978350237,20.116217155859843,107.62608677629862,,25.692017242226893,25.9036590951187,118.3221743461304,,0.7441860465116279,55.815622136997156,62.04970043495292,69.42390142755573,,31.06002750082646,2.2675690820095973,4.490043225409488,4.334204996916357,2.537795665634674,2.673210646036732,1471.6199999999997,393.655,408.8229999999999,1.038531201178697,0.2674977235971243,2.8252430512704465,0.27780473219988855,2.802960494741314,0.13551213545190197,0.9218697550247007,0.07234871448079938,0.45658266281467674,0.42345467804649506,0.4006300437277746,0.1193401032195679,0.10389871441064107,0.12021248851523203,0.01172835028748342,0.03639097744360903,0.12067753206545775,-0.08586209641751436
Retail (Automotive),25,0.8406626435024471,1.163227394486358,0.16834463107394007,4.9937003523041525,6.909797996322479,1694.7139999999997,1045.4060000000002,1.6211060583160986,1415.5110000000002,0.3967999999999847,0.023584660540853376,0.7431138304164071,2.778436150544552,0.07615368071770924,0.12208708144522323,-0.04593340072751399,21481.679999999993,-986.7266157402224,0.09540230397356946,0.08813188905520486,0.0072704149183645955,31516.311786699778,229.13666338585202,0.5435337463128982,0.33609361111858876,0.0636,0.23187714466643913,0.047700000000000006,0.45646625368710186,800.3984999999999,85.42999999999999,606.5409999999999,521.111,0.02425839133624559,56217.616999999984,56280.507000000005,62.890000000021246,0.002886679404348979,292.3270000000001,4784.106999999999,294.12199999999757,0.07967881030738275,23.189999999999998,0.004847299610982782,1.2750748415082278,0.12164507761861884,0.5107316482762794,0.03889409487526115,0.01279090909090909,0.09582533333333335,0.095175,0.12645,0.07615368071770924,0.07606691689368973,0.09668310987156434,0.01868199848206028,0.04565316744866674,0.04469409723356285,0.034330557583600096,0.04469618300355233,0.03433215971119999,0.04470071443959045,0.03433669114723811,0.06478779563680262,0.12732001416987354,0.06490313712870029,0.9033168901284356,0.00011534149189765986,0.06253221853307091,0.0009590702151038882,0.0012415312508065332,7.919167734546744,7.934982917214756,10.25336584453357,14.439847428000736,7.130040861156272,7.142734448615665,10.35350199161487,14.58086947947203,0.28,59.382410381167716,31.75487419085979,8.32662517109538,12.058731387891351,11.469856567894881,0.907066553412011,1.101154489350684,1.213799168102534,0.296272551260157,0.4627620197448618,3341.27,940.3090000000003,1466.3700000000001,1.5594554556002331,0.28142263271151396,0.32467796719901415,0.43886605991135114,0.48436468280301737,0.8398121676594597,0.7136981203543847,0.15102910082823578,0.42355232883194793,0.33609361111858876,0.35403255934559086,0.4564662536871018,0.08813188905520486,0.10421265588853301,0.017200214329615826,0.10506851627217212,0.08271461568557494,0.1523213902738116
Retail (Building Supply),8,0.34516953690312385,0.34892573478839367,0.11139468298257293,3.0986177047348273,3.132337428016929,47.36300000000001,59.75500000000001,0.7926198644464898,0,0,-0.013925160130351728,-0.10163123376036587,0.8095858457574754,0.12703760241150105,0.06378308261084899,0.06325451980065207,1035.0399999999997,65.4709581744669,0.12120038087081311,0.06198398362193084,0.05921639724888227,1099.204,65.09090072156039,0.8881371791434715,0.34208232426449303,0.0636,0.08542124534231355,0.047700000000000006,0.11186282085652857,151.4821,8.84,0,-8.84,-0.008540732725305304,113.57000000000002,90.58,-22.990000000000023,-0.1080357142857144,60.005000000000024,5.03,-0.8120000000000003,0.003477936194045331,0,0,0.06691488349344939,0.00811010936533215,-0.15205150240704546,-0.019316258308857637,0.13115,-0.038398,,,0.12703760241150105,0.12703760241150105,0.5012473311608046,0.14775705135408473,0.16445106191706937,0.16368917855938872,0.14970664507778544,0.16368917855938872,0.14970664507778544,0.16368917855938872,0.14970664507778544,0.2296673783571188,0.5232172154174627,0.2296673783571188,0.49875266883919545,0,0.2935498370603439,0.0007618833576806382,0.04047758175075851,8.274319375895557,8.274319375895557,10.703385118111855,12.786983981019947,8.596948835752832,8.596948835752832,12.062121139310891,14.410221447091033,0.375,13.984456672881882,15.383759226706001,11.493506493506494,10.804348521183053,10.939899979134275,,1.7436889797097859,1.703506674694333,1.898561636138892,1.9744387009776379,177.69200000000004,26.523000000000003,49.962,1.8837235606831806,0.14926389482925512,0.16673912503415886,0.2811719154492042,0.31029985342707367,0.125952187886572,0.31880965464679867,0.07636792775175706,0.3645401589513616,0.34208232426449303,0.5619630907780913,0.11186282085652854,0.06198398362193084,0.07767832820747689,0.034316215305090464,0.1420159568490842,0.0864782559838184,0.057659287560400084
